center,left,right,steering,throttle,brake,speed
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_00_193.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_00_193.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_00_193.jpg,0.0,0.0,0.0,8.810392
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_00_281.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_00_281.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_00_281.jpg,0.0,0.0,0.0,8.721969
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_00_361.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_00_361.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_00_361.jpg,0.0,0.0,0.0,8.651869999999999
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_00_451.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_00_451.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_00_451.jpg,0.0,0.0,0.0,8.582333
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_00_542.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_00_542.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_00_542.jpg,0.0,0.0,0.0,8.496196000000001
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_00_621.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_00_621.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_00_621.jpg,0.0,0.0,0.0,8.427912
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_00_703.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_00_703.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_00_703.jpg,0.0,0.0,0.0,8.360176
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_00_786.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_00_786.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_00_786.jpg,0.0,0.0,0.0,8.292937
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_00_886.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_00_886.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_00_886.jpg,0.0,0.0,0.0,8.209707
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_00_962.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_00_962.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_00_962.jpg,0.0,0.0,0.0,8.143725
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_01_051.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_01_051.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_01_051.jpg,0.0,0.0,0.0,8.078275999999999
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_01_147.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_01_147.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_01_147.jpg,0.0,0.0,0.0,7.9972
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_01_261.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_01_261.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_01_261.jpg,0.0,0.0,0.0,7.900985
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_01_403.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_01_403.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_01_403.jpg,-0.25,0.0,0.0,7.774661
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_01_485.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_01_485.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_01_485.jpg,-0.02257719,0.0,0.0,7.709975999999999
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_01_569.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_01_569.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_01_569.jpg,0.0,0.0,0.0,7.647419999999999
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_01_645.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_01_645.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_01_645.jpg,0.0,0.0,0.0,7.585907000000001
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_01_729.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_01_729.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_01_729.jpg,0.0,0.0,0.0,7.524936
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_01_810.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_01_810.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_01_810.jpg,0.0,0.0,0.0,7.4644580000000005
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_01_889.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_01_889.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_01_889.jpg,0.0,0.0,0.0,7.404406
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_01_975.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_01_975.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_01_975.jpg,0.0,0.0,0.0,7.32981
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_02_071.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_02_071.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_02_071.jpg,0.0,0.0,0.0,7.270675
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_02_153.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_02_153.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_02_153.jpg,0.0,0.0,0.0,7.2119279999999995
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_02_239.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_02_239.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_02_239.jpg,0.0,0.0,0.0,7.139056
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_02_322.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_02_322.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_02_322.jpg,0.0,0.0,0.0,7.081289
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_02_408.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_02_408.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_02_408.jpg,0.0,0.0,0.0,7.0239899999999995
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_02_498.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_02_498.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_02_498.jpg,0.0,0.0,0.0,6.953017
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_02_592.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_02_592.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_02_592.jpg,0.0,0.0,0.0,6.896757000000001
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_02_673.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_02_673.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_02_673.jpg,0.0,0.0,0.0,6.84095
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_02_779.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_02_779.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_02_779.jpg,-0.3,0.0,0.0,6.739217
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_02_846.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_02_846.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_02_846.jpg,-0.45,0.0,0.0,6.674639
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_02_927.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_02_927.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_02_927.jpg,-0.6500001,0.0,0.0,6.576846000000001
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_03_012.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_03_012.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_03_012.jpg,-0.5121889000000001,0.0,0.0,6.5280510000000005
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_03_091.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_03_091.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_03_091.jpg,-0.27584580000000003,0.0,0.0,6.481688
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_03_169.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_03_169.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_03_169.jpg,-0.042124199999999994,0.0,0.0,6.4189050000000005
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_03_251.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_03_251.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_03_251.jpg,0.0,0.0,0.0,6.365599
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_03_330.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_03_330.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_03_330.jpg,0.0,0.0,0.0,6.314394
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_03_408.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_03_408.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_03_408.jpg,0.0,0.0,0.0,6.263637999999999
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_03_506.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_03_506.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_03_506.jpg,0.0,0.0,0.0,6.2007769999999995
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_03_592.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_03_592.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_03_592.jpg,0.0,0.0,0.0,6.150942
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_03_669.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_03_669.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_03_669.jpg,0.0,0.0,0.0,6.1015120000000005
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_03_750.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_03_750.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_03_750.jpg,0.0,0.0,0.0,6.052476
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_03_835.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_03_835.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_03_835.jpg,0.0,0.0,0.0,5.991621
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_03_920.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_03_920.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_03_920.jpg,0.0,0.0,0.0,5.943322
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_04_006.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_04_006.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_04_006.jpg,-0.2,0.0,0.0,5.887987
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_04_101.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_04_101.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_04_101.jpg,-0.45,0.0,0.0,5.798235
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_04_182.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_04_182.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_04_182.jpg,-0.2946014,0.0,0.0,5.754957
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_04_264.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_04_264.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_04_264.jpg,-0.04700666,0.0,0.0,5.701338
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_04_343.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_04_343.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_04_343.jpg,0.0,0.0,0.0,5.654182
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_04_438.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_04_438.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_04_438.jpg,0.0,0.0,0.0,5.597378
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_04_518.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_04_518.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_04_518.jpg,0.0,0.0,0.0,5.552393
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_04_597.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_04_597.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_04_597.jpg,0.0,0.0,0.0,5.507773
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_04_672.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_04_672.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_04_672.jpg,0.0,0.0,0.0,5.474542
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_04_756.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_04_756.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_04_756.jpg,0.0,0.0,0.0,5.419601
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_04_834.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_04_834.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_04_834.jpg,0.0,0.0,0.0,5.386902
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_04_916.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_04_916.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_04_916.jpg,0.0,0.0,0.0,5.332841999999999
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_05_013.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_05_013.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_05_013.jpg,0.0,0.0,0.0,5.289984
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_05_092.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_05_092.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_05_092.jpg,0.0,0.0,0.0,5.247471
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_05_179.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_05_179.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_05_179.jpg,0.0,0.0,0.0,5.194811
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_05_257.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_05_257.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_05_257.jpg,0.0,0.0,0.0,5.153064
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_05_343.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_05_343.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_05_343.jpg,0.0,0.0,0.0,5.11165
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_05_424.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_05_424.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_05_424.jpg,0.0,0.0,0.0,5.070571
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_05_510.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_05_510.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_05_510.jpg,0.0,0.0,0.0,5.02982
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_05_600.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_05_600.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_05_600.jpg,0.0,0.2693781,0.0,5.294036
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_05_691.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_05_691.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_05_691.jpg,0.0,0.5443009,0.0,5.766573999999999
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_05_773.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_05_773.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_05_773.jpg,0.0,0.7905208,0.0,6.472528
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_05_854.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_05_854.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_05_854.jpg,0.0,0.5489666999999999,0.0,7.085911
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_05_949.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_05_949.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_05_949.jpg,0.0,0.2668625,0.0,7.3049029999999995
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_06_030.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_06_030.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_06_030.jpg,0.0,0.01836061,0.0,7.27955
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_06_109.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_06_109.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_06_109.jpg,0.0,0.0,0.0,7.222297
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_06_187.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_06_187.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_06_187.jpg,0.0,0.0,0.0,7.164255000000001
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_06_272.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_06_272.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_06_272.jpg,0.0,0.0,0.0,7.106677
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_06_349.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_06_349.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_06_349.jpg,0.0,0.0,0.0,7.0495600000000005
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_06_429.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_06_429.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_06_429.jpg,0.0,0.2403554,0.0,7.2118020000000005
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_06_525.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_06_525.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_06_525.jpg,0.0,0.0,0.0,7.154367
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_06_609.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_06_609.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_06_609.jpg,0.0,0.0,0.0,7.096872
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_06_695.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_06_695.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_06_695.jpg,0.0,0.0,0.0,7.0256490000000005
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_06_777.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_06_777.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_06_777.jpg,0.0,0.0,0.0,6.969185
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_06_860.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_06_860.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_06_860.jpg,0.0,0.0,0.0,6.913175999999999
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_06_956.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_06_956.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_06_956.jpg,0.0,0.0,0.0,6.857614999999999
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_07_038.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_07_038.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_07_038.jpg,0.0,0.0,0.0,6.788792999999999
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_07_125.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_07_125.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_07_125.jpg,0.0,0.0,0.0,6.734232
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_07_217.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_07_217.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_07_217.jpg,0.0,0.0,0.0,6.666647
C:\ADAS\temp\term1-simulator-windows\data1\IMG\center_2020_02_25_13_44_07_292.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\left_2020_02_25_13_44_07_292.jpg,C:\ADAS\temp\term1-simulator-windows\data1\IMG\right_2020_02_25_13_44_07_292.jpg,0.0,0.0,0.0,6.62638
